timestamp,splice_id,surface_distance,acoustic_level,edge_deviation,belt_speed,carryback_level,condition
2026-09-05 09:32:05.659585,SPLICE_005,99.38,28.27,1.36,1.46,0.05,NORMAL
2026-09-05 09:32:07.659585,SPLICE_005,103.29,24.4,3.47,1.48,0.14,NORMAL
2026-09-05 09:32:09.659585,SPLICE_005,102.35,39.17,0.23,1.44,0.06,NORMAL
2026-09-05 09:32:11.659585,SPLICE_003,98.42,24.71,2.09,1.53,0.2,NORMAL
2026-09-05 09:32:13.659585,SPLICE_005,98.55,19.12,1.01,1.47,0.03,NORMAL
2026-09-05 09:32:15.659585,SPLICE_004,102.14,52.49,5.18,1.37,0.38,WARNING
2026-09-05 09:32:17.659585,SPLICE_004,98.3,23.46,1.85,1.46,0.2,NORMAL
2026-09-05 09:32:19.659585,SPLICE_004,101.59,28.2,2.62,1.56,0.17,NORMAL
2026-09-05 09:32:21.659585,SPLICE_002,105.79,48.62,7.76,1.47,0.5,WARNING
2026-09-05 09:32:23.659585,SPLICE_003,101.61,30.22,2.34,1.52,0.13,NORMAL
2026-09-05 09:32:25.659585,SPLICE_005,100.27,33.38,1.2,1.48,0.17,NORMAL
2026-09-05 09:32:27.659585,SPLICE_001,100.78,32.09,0.69,1.57,0.06,NORMAL
2026-09-05 09:32:29.659585,SPLICE_003,100.46,26.38,5.38,1.53,0.19,NORMAL
2026-09-05 09:32:31.659585,SPLICE_003,98.62,29.45,2.15,1.57,0.01,NORMAL
2026-09-05 09:32:33.659585,SPLICE_003,100.22,27.72,1.73,1.57,0.11,NORMAL
2026-09-05 09:32:35.659585,SPLICE_004,100.93,36.28,2.55,1.43,0.13,NORMAL
2026-09-05 09:32:37.659585,SPLICE_004,108.2,66.38,7.11,1.46,0.47,WARNING
2026-09-05 09:32:39.659585,SPLICE_003,105.27,48.51,8.52,1.5,0.22,WARNING
2026-09-05 09:32:41.659585,SPLICE_005,110.69,85.97,14.09,1.3,0.89,CRITICAL
2026-09-05 09:32:43.659585,SPLICE_004,103.94,26.33,0.72,1.44,0.08,NORMAL
2026-09-05 09:32:45.659585,SPLICE_001,100.48,28.73,0.89,1.42,0.18,NORMAL
2026-09-05 09:32:47.659585,SPLICE_002,106.21,28.82,1.9,1.44,0.19,NORMAL
2026-09-05 09:32:49.659585,SPLICE_001,97.14,22.9,1.8,1.49,0.15,NORMAL
2026-09-05 09:32:51.659585,SPLICE_004,98.53,33.91,0.72,1.45,0.18,NORMAL
2026-09-05 09:32:53.659585,SPLICE_001,108.1,89.12,17.1,0.84,0.97,CRITICAL
2026-09-05 09:32:55.659585,SPLICE_004,99.44,30.18,1.27,1.49,0.08,NORMAL
2026-09-05 09:32:57.659585,SPLICE_001,104.08,46.36,7.76,1.46,0.29,WARNING
2026-09-05 09:32:59.659585,SPLICE_005,106.55,52.07,9.75,1.34,0.38,WARNING
2026-09-05 09:33:01.659585,SPLICE_001,98.72,19.87,2.4,1.51,0.01,NORMAL
2026-09-05 09:33:03.659585,SPLICE_005,98.97,30.13,3.01,1.5,0.07,NORMAL
2026-09-05 09:33:05.659585,SPLICE_004,100.37,33.05,1.77,1.48,0.08,NORMAL
2026-09-05 09:33:07.659585,SPLICE_002,105.94,44.69,8.19,1.4,0.37,WARNING
2026-09-05 09:33:09.659585,SPLICE_004,99.46,31.74,0.18,1.5,0.08,NORMAL
2026-09-05 09:33:11.659585,SPLICE_002,102.15,27.7,3.33,1.37,0.2,NORMAL
2026-09-05 09:33:13.659585,SPLICE_002,99.96,26.43,1.46,1.52,0.12,NORMAL
2026-09-05 09:33:15.659585,SPLICE_003,107.58,52.01,4.61,1.28,0.44,WARNING
2026-09-05 09:33:17.659585,SPLICE_003,104.26,48.16,3.37,1.3,0.41,WARNING
2026-09-05 09:33:19.659585,SPLICE_004,121.65,104.86,9.75,1.36,0.65,CRITICAL
2026-09-05 09:33:21.659585,SPLICE_005,117.94,89.38,12.69,0.97,0.8,CRITICAL
2026-09-05 09:33:23.659585,SPLICE_005,104.15,32.17,1.95,1.46,0.17,NORMAL
2026-09-05 09:33:25.659585,SPLICE_005,97.67,29.19,1.54,1.57,0.04,NORMAL
2026-09-05 09:33:27.659585,SPLICE_005,100.1,33.48,1.58,1.55,0.07,NORMAL
2026-09-05 09:33:29.659585,SPLICE_005,100.03,31.68,1.63,1.48,0.1,NORMAL
2026-09-05 09:33:31.659585,SPLICE_005,99.9,27.09,3.41,1.48,0.07,NORMAL
2026-09-05 09:33:33.659585,SPLICE_003,98.37,30.9,2.23,1.56,0.1,NORMAL
2026-09-05 09:33:35.659585,SPLICE_002,104.94,53.3,8.8,1.32,0.54,WARNING
2026-09-05 09:33:37.659585,SPLICE_004,101.18,36.3,3.86,1.51,0.08,NORMAL
2026-09-05 09:33:39.659585,SPLICE_004,100.94,34.55,2.34,1.59,0.18,NORMAL
2026-09-05 09:33:41.659585,SPLICE_003,98.66,23.03,1.96,1.58,0.18,NORMAL
2026-09-05 09:33:43.659585,SPLICE_005,102.3,43.39,6.82,1.5,0.41,WARNING
2026-09-05 09:33:45.659585,SPLICE_002,97.55,25.42,1.18,1.52,0.18,NORMAL
2026-09-05 09:33:47.659585,SPLICE_004,98.73,32.86,2.85,1.58,0.04,NORMAL
2026-09-05 09:33:49.659585,SPLICE_004,111.85,69.3,18.89,1.41,0.81,CRITICAL
2026-09-05 09:33:51.659585,SPLICE_004,101.51,33.92,3.28,1.53,0.07,NORMAL
2026-09-05 09:33:53.659585,SPLICE_004,106.83,62.31,7.37,1.53,0.29,WARNING
2026-09-05 09:33:55.659585,SPLICE_005,95.66,33.57,1.77,1.6,0.17,NORMAL
2026-09-05 09:33:57.659585,SPLICE_001,102.35,35.67,2.43,1.53,0.07,NORMAL
2026-09-05 09:33:59.659585,SPLICE_002,97.76,30.55,0.84,1.51,0.11,NORMAL
2026-09-05 09:34:01.659585,SPLICE_005,97.63,38.02,3.07,1.5,0.02,NORMAL
2026-09-05 09:34:03.659585,SPLICE_002,98.93,32.37,1.49,1.57,0.17,NORMAL
2026-09-05 09:34:05.659585,SPLICE_004,104.74,55.17,5.82,1.43,0.52,WARNING
2026-09-05 09:34:07.659585,SPLICE_002,99.06,24.94,3.1,1.48,0.04,NORMAL
2026-09-05 09:34:09.659585,SPLICE_004,101.11,35.42,1.39,1.45,0.03,NORMAL
2026-09-05 09:34:11.659585,SPLICE_005,102.25,51.06,7.05,1.37,0.43,WARNING
2026-09-05 09:34:13.659585,SPLICE_005,106.04,61.94,3.73,1.65,0.31,WARNING
2026-09-05 09:34:15.659585,SPLICE_003,99.75,26.93,2.07,1.47,0.06,NORMAL
2026-09-05 09:34:17.659585,SPLICE_005,102.68,55.81,5.91,1.29,0.45,WARNING
2026-09-05 09:34:19.659585,SPLICE_004,99.47,26.34,2.31,1.49,0.17,NORMAL
2026-09-05 09:34:21.659585,SPLICE_001,101.33,43.01,2.48,1.45,0.11,NORMAL
2026-09-05 09:34:23.659585,SPLICE_003,101.61,28.53,3.28,1.52,0.09,NORMAL
2026-09-05 09:34:25.659585,SPLICE_004,99.67,25.14,4.18,1.41,0.02,NORMAL
2026-09-05 09:34:27.659585,SPLICE_003,106.38,43.71,2.24,1.55,0.51,WARNING
2026-09-05 09:34:29.659585,SPLICE_004,104.85,31.84,2.98,1.51,0.0,NORMAL
2026-09-05 09:34:31.659585,SPLICE_001,101.44,29.2,1.41,1.4,0.2,NORMAL
2026-09-05 09:34:33.659585,SPLICE_005,103.02,15.17,2.51,1.54,0.05,NORMAL
2026-09-05 09:34:35.659585,SPLICE_001,99.97,28.17,0.54,1.61,0.15,NORMAL
2026-09-05 09:34:37.659585,SPLICE_002,106.8,68.43,2.75,1.33,0.45,WARNING
2026-09-05 09:34:39.659585,SPLICE_001,97.85,33.23,1.49,1.54,0.04,NORMAL
2026-09-05 09:34:41.659585,SPLICE_002,103.1,26.86,2.1,1.46,0.06,NORMAL
2026-09-05 09:34:43.659585,SPLICE_002,101.02,34.85,2.33,1.31,0.05,NORMAL
2026-09-05 09:34:45.659585,SPLICE_003,102.02,71.84,2.88,1.32,0.21,WARNING
2026-09-05 09:34:47.659585,SPLICE_004,104.6,87.79,12.08,0.97,0.65,CRITICAL
2026-09-05 09:34:49.659585,SPLICE_004,103.9,30.39,3.18,1.53,0.09,NORMAL
2026-09-05 09:34:51.659585,SPLICE_001,102.75,30.42,3.73,1.47,0.09,NORMAL
2026-09-05 09:34:53.659585,SPLICE_002,102.97,27.65,1.5,1.45,0.04,NORMAL
2026-09-05 09:34:55.659585,SPLICE_004,97.5,26.74,3.34,1.52,0.16,NORMAL
2026-09-05 09:34:57.659585,SPLICE_004,96.68,37.75,2.51,1.54,0.15,NORMAL
2026-09-05 09:34:59.659585,SPLICE_003,105.56,43.83,7.03,1.51,0.47,WARNING
2026-09-05 09:35:01.659585,SPLICE_001,102.28,31.47,2.59,1.42,0.02,NORMAL
2026-09-05 09:35:03.659585,SPLICE_002,102.21,34.53,2.1,1.49,0.08,NORMAL
2026-09-05 09:35:05.659585,SPLICE_004,99.57,24.98,1.64,1.43,0.08,NORMAL
2026-09-05 09:35:07.659585,SPLICE_001,101.71,33.71,1.71,1.5,0.19,NORMAL
2026-09-05 09:35:09.659585,SPLICE_001,99.0,32.66,0.97,1.62,0.08,NORMAL
2026-09-05 09:35:11.659585,SPLICE_002,99.69,34.8,2.23,1.53,0.09,NORMAL
2026-09-05 09:35:13.659585,SPLICE_003,108.87,86.35,14.93,1.18,0.65,CRITICAL
2026-09-05 09:35:15.659585,SPLICE_002,101.32,25.48,1.79,1.57,0.1,NORMAL
2026-09-05 09:35:17.659585,SPLICE_001,106.9,41.75,8.29,1.55,0.36,WARNING
2026-09-05 09:35:19.659585,SPLICE_005,100.55,28.13,3.35,1.46,0.1,NORMAL
2026-09-05 09:35:21.659585,SPLICE_003,100.83,31.21,2.07,1.54,0.1,NORMAL
2026-09-05 09:35:23.659585,SPLICE_003,100.36,29.52,0.93,1.49,0.09,NORMAL
2026-09-05 09:35:25.659585,SPLICE_001,106.02,46.34,3.15,1.47,0.23,WARNING
2026-09-05 09:35:27.659585,SPLICE_002,112.94,95.48,14.64,1.44,0.68,CRITICAL
2026-09-05 09:35:29.659585,SPLICE_002,99.3,25.79,1.92,1.47,0.09,NORMAL
2026-09-05 09:35:31.659585,SPLICE_003,101.25,21.27,2.41,1.47,0.07,NORMAL
2026-09-05 09:35:33.659585,SPLICE_003,103.21,33.4,0.45,1.58,0.1,NORMAL
2026-09-05 09:35:35.659585,SPLICE_004,107.35,57.56,6.51,1.32,0.51,WARNING
2026-09-05 09:35:37.659585,SPLICE_001,105.67,77.4,21.92,0.98,1.0,CRITICAL
2026-09-05 09:35:39.659585,SPLICE_005,101.6,54.72,10.34,1.62,0.28,WARNING
2026-09-05 09:35:41.659585,SPLICE_004,102.15,34.35,1.19,1.44,0.2,NORMAL
2026-09-05 09:35:43.659585,SPLICE_002,102.66,26.79,3.42,1.49,0.15,NORMAL
2026-09-05 09:35:45.659585,SPLICE_001,101.78,32.1,2.12,1.53,0.05,NORMAL
2026-09-05 09:35:47.659585,SPLICE_004,102.86,27.2,0.94,1.52,0.01,NORMAL
2026-09-05 09:35:49.659585,SPLICE_005,97.76,34.11,3.68,1.5,0.11,NORMAL
2026-09-05 09:35:51.659585,SPLICE_001,98.57,25.86,2.17,1.64,0.04,NORMAL
2026-09-05 09:35:53.659585,SPLICE_002,105.93,57.75,10.75,1.41,0.28,WARNING
2026-09-05 09:35:55.659585,SPLICE_001,97.77,34.62,1.71,1.51,0.18,NORMAL
2026-09-05 09:35:57.659585,SPLICE_002,102.07,23.45,0.28,1.49,0.13,NORMAL
2026-09-05 09:35:59.659585,SPLICE_005,106.57,60.88,6.08,1.52,0.39,WARNING
2026-09-05 09:36:01.659585,SPLICE_003,105.29,63.22,6.22,1.4,0.26,WARNING
2026-09-05 09:36:03.659585,SPLICE_004,110.07,62.09,4.82,1.43,0.38,WARNING
2026-09-05 09:36:05.659585,SPLICE_001,99.87,18.88,2.34,1.52,0.02,NORMAL
2026-09-05 09:36:07.659585,SPLICE_003,105.79,62.9,5.76,1.44,0.47,WARNING
2026-09-05 09:36:09.659585,SPLICE_003,104.93,42.8,6.61,1.37,0.24,WARNING
2026-09-05 09:36:11.659585,SPLICE_004,102.99,57.63,8.11,1.27,0.21,WARNING
2026-09-05 09:36:13.659585,SPLICE_005,100.08,33.81,1.88,1.48,0.02,NORMAL
2026-09-05 09:36:15.659585,SPLICE_004,103.23,24.91,0.31,1.47,0.02,NORMAL
2026-09-05 09:36:17.659585,SPLICE_002,99.23,28.76,1.67,1.51,0.12,NORMAL
2026-09-05 09:36:19.659585,SPLICE_003,102.47,49.6,5.69,1.61,0.36,WARNING
2026-09-05 09:36:21.659585,SPLICE_003,105.27,75.64,8.09,1.22,0.47,WARNING
2026-09-05 09:36:23.659585,SPLICE_005,114.84,80.44,19.31,1.23,0.95,CRITICAL
2026-09-05 09:36:25.659585,SPLICE_005,99.73,26.41,0.9,1.51,0.15,NORMAL
2026-09-05 09:36:27.659585,SPLICE_005,100.83,31.25,2.51,1.55,0.18,NORMAL
2026-09-05 09:36:29.659585,SPLICE_003,106.4,50.11,6.01,1.41,0.41,WARNING
2026-09-05 09:36:31.659585,SPLICE_005,97.55,32.17,2.83,1.43,0.09,NORMAL
2026-09-05 09:36:33.659585,SPLICE_001,104.8,62.25,6.25,1.43,0.21,WARNING
2026-09-05 09:36:35.659585,SPLICE_005,98.11,25.37,2.57,1.54,0.2,NORMAL
2026-09-05 09:36:37.659585,SPLICE_002,104.08,68.27,8.97,1.48,0.58,WARNING
2026-09-05 09:36:39.659585,SPLICE_005,107.03,49.82,7.04,1.25,0.47,WARNING
2026-09-05 09:36:41.659585,SPLICE_005,101.15,22.75,1.18,1.44,0.09,NORMAL
2026-09-05 09:36:43.659585,SPLICE_001,94.92,37.32,0.09,1.5,0.03,NORMAL
2026-09-05 09:36:45.659585,SPLICE_005,110.15,58.17,5.33,1.51,0.58,WARNING
2026-09-05 09:36:47.659585,SPLICE_002,98.06,36.0,2.21,1.41,0.02,NORMAL
2026-09-05 09:36:49.659585,SPLICE_004,106.23,67.35,7.77,1.13,0.29,WARNING
2026-09-05 09:36:51.659585,SPLICE_002,100.76,30.21,1.81,1.48,0.05,NORMAL
2026-09-05 09:36:53.659585,SPLICE_003,98.67,23.12,2.2,1.43,0.13,NORMAL
2026-09-05 09:36:55.659585,SPLICE_003,94.66,34.42,1.95,1.43,0.08,NORMAL
2026-09-05 09:36:57.659585,SPLICE_005,101.29,33.6,2.08,1.54,0.17,NORMAL
2026-09-05 09:36:59.659585,SPLICE_001,106.13,49.43,9.25,1.41,0.24,WARNING
2026-09-05 09:37:01.659585,SPLICE_002,98.95,22.74,1.59,1.45,0.17,NORMAL
2026-09-05 09:37:03.659585,SPLICE_001,101.44,31.04,1.05,1.5,0.09,NORMAL
2026-09-05 09:37:05.659585,SPLICE_004,102.35,20.61,1.67,1.5,0.2,NORMAL
2026-09-05 09:37:07.659585,SPLICE_001,96.87,42.93,2.51,1.47,0.05,NORMAL
2026-09-05 09:37:09.659585,SPLICE_004,98.71,34.23,2.02,1.47,0.04,NORMAL
2026-09-05 09:37:11.659585,SPLICE_005,101.4,36.39,2.5,1.47,0.13,NORMAL
2026-09-05 09:37:13.659585,SPLICE_005,101.93,32.46,0.87,1.62,0.13,NORMAL
2026-09-05 09:37:15.659585,SPLICE_003,98.2,27.14,0.65,1.53,0.02,NORMAL
2026-09-05 09:37:17.659585,SPLICE_001,102.61,26.43,1.74,1.38,0.08,NORMAL
2026-09-05 09:37:19.659585,SPLICE_002,97.41,36.77,3.68,1.38,0.15,NORMAL
2026-09-05 09:37:21.659585,SPLICE_001,101.31,31.64,3.02,1.48,0.14,NORMAL
2026-09-05 09:37:23.659585,SPLICE_001,97.82,36.0,2.21,1.51,0.04,NORMAL
2026-09-05 09:37:25.659585,SPLICE_004,101.89,67.76,6.98,1.43,0.29,WARNING
2026-09-05 09:37:27.659585,SPLICE_001,110.63,45.52,7.35,1.33,0.57,WARNING
2026-09-05 09:37:29.659585,SPLICE_003,100.69,28.31,2.5,1.57,0.16,NORMAL
2026-09-05 09:37:31.659585,SPLICE_001,105.27,57.78,11.07,1.48,0.27,WARNING
2026-09-05 09:37:33.659585,SPLICE_001,114.95,89.4,21.71,1.31,0.81,CRITICAL
2026-09-05 09:37:35.659585,SPLICE_005,99.55,21.35,2.21,1.48,0.08,NORMAL
2026-09-05 09:37:37.659585,SPLICE_002,101.58,32.6,3.24,1.4,0.05,NORMAL
2026-09-05 09:37:39.659585,SPLICE_002,104.44,29.13,1.8,1.54,0.15,NORMAL
2026-09-05 09:37:41.659585,SPLICE_002,101.42,30.81,0.36,1.45,0.18,NORMAL
2026-09-05 09:37:43.659585,SPLICE_002,99.77,29.94,0.76,1.48,0.12,NORMAL
2026-09-05 09:37:45.659585,SPLICE_005,99.72,40.09,2.11,1.48,0.17,NORMAL
2026-09-05 09:37:47.659585,SPLICE_001,108.4,59.27,7.43,1.38,0.33,WARNING
2026-09-05 09:37:49.659585,SPLICE_005,100.34,32.41,1.24,1.46,0.09,NORMAL
2026-09-05 09:37:51.659585,SPLICE_004,104.36,61.82,3.17,1.3,0.52,WARNING
2026-09-05 09:37:53.659585,SPLICE_004,111.88,57.51,4.91,1.44,0.54,WARNING
2026-09-05 09:37:55.659585,SPLICE_002,108.53,47.81,5.05,1.28,0.32,WARNING
2026-09-05 09:37:57.659585,SPLICE_005,100.73,38.01,1.65,1.54,0.14,NORMAL
2026-09-05 09:37:59.659585,SPLICE_003,98.75,32.27,1.57,1.38,0.07,NORMAL
2026-09-05 09:38:01.659585,SPLICE_005,120.89,73.76,17.8,1.06,0.97,CRITICAL
2026-09-05 09:38:03.659585,SPLICE_004,125.04,96.75,18.21,0.98,0.99,CRITICAL
2026-09-05 09:38:05.659585,SPLICE_003,103.12,33.31,1.31,1.5,0.16,NORMAL
2026-09-05 09:38:07.659585,SPLICE_003,106.15,45.17,5.01,1.63,0.34,WARNING
2026-09-05 09:38:09.659585,SPLICE_004,100.2,52.36,3.03,1.31,0.43,WARNING
2026-09-05 09:38:11.659585,SPLICE_004,101.79,55.03,9.22,1.39,0.21,WARNING
2026-09-05 09:38:13.659585,SPLICE_003,101.03,39.61,2.41,1.48,0.07,NORMAL
2026-09-05 09:38:15.659585,SPLICE_005,101.71,27.31,2.78,1.51,0.13,NORMAL
2026-09-05 09:38:17.659585,SPLICE_004,108.12,59.05,5.68,1.42,0.4,WARNING
2026-09-05 09:38:19.659585,SPLICE_003,100.4,28.22,2.6,1.5,0.04,NORMAL
2026-09-05 09:38:21.659585,SPLICE_004,97.38,32.41,3.48,1.54,0.14,NORMAL
2026-09-05 09:38:23.659585,SPLICE_004,100.7,31.55,1.78,1.47,0.14,NORMAL
2026-09-05 09:38:25.659585,SPLICE_001,108.07,84.94,6.36,1.38,0.76,CRITICAL
2026-09-05 09:38:27.659585,SPLICE_005,99.24,36.33,0.98,1.57,0.19,NORMAL
2026-09-05 09:38:29.659585,SPLICE_002,119.72,89.46,12.57,1.4,0.79,CRITICAL
2026-09-05 09:38:31.659585,SPLICE_003,98.82,25.56,2.31,1.51,0.14,NORMAL
2026-09-05 09:38:33.659585,SPLICE_002,98.28,29.64,1.84,1.47,0.09,NORMAL
2026-09-05 09:38:35.659585,SPLICE_003,100.24,35.95,2.29,1.48,0.14,NORMAL
2026-09-05 09:38:37.659585,SPLICE_003,122.81,114.45,16.0,1.1,0.96,CRITICAL
2026-09-05 09:38:39.659585,SPLICE_005,99.5,27.87,1.71,1.53,0.13,NORMAL
2026-09-05 09:38:41.659585,SPLICE_005,104.74,34.28,0.32,1.46,0.01,NORMAL
2026-09-05 09:38:43.659585,SPLICE_001,101.72,34.26,3.16,1.57,0.05,NORMAL
2026-09-05 09:38:45.659585,SPLICE_002,96.11,29.55,3.11,1.47,0.18,NORMAL
2026-09-05 09:38:47.659585,SPLICE_003,106.18,62.17,8.3,1.34,0.29,WARNING
2026-09-05 09:38:49.659585,SPLICE_002,98.23,26.14,0.02,1.51,0.03,NORMAL
2026-09-05 09:38:51.659585,SPLICE_003,102.11,29.34,3.01,1.51,0.04,NORMAL
2026-09-05 09:38:53.659585,SPLICE_004,100.55,23.98,4.06,1.48,0.16,NORMAL
2026-09-05 09:38:55.659585,SPLICE_002,102.09,51.39,5.05,1.41,0.32,WARNING
2026-09-05 09:38:57.659585,SPLICE_003,104.61,44.57,9.25,1.56,0.48,WARNING
2026-09-05 09:38:59.659585,SPLICE_002,98.43,31.63,1.3,1.48,0.17,NORMAL
2026-09-05 09:39:01.659585,SPLICE_005,103.66,60.15,7.45,1.39,0.44,WARNING
2026-09-05 09:39:03.659585,SPLICE_001,98.72,34.08,2.64,1.47,0.14,NORMAL
2026-09-05 09:39:05.659585,SPLICE_003,101.1,39.48,3.64,1.52,0.05,NORMAL
2026-09-05 09:39:07.659585,SPLICE_005,101.76,28.26,2.45,1.41,0.14,NORMAL
2026-09-05 09:39:09.659585,SPLICE_001,120.84,82.55,17.49,1.32,0.79,CRITICAL
2026-09-05 09:39:11.659585,SPLICE_003,101.97,22.01,1.83,1.45,0.09,NORMAL
2026-09-05 09:39:13.659585,SPLICE_004,99.27,29.64,1.12,1.51,0.17,NORMAL
2026-09-05 09:39:15.659585,SPLICE_001,105.24,67.95,8.82,1.38,0.32,WARNING
2026-09-05 09:39:17.659585,SPLICE_002,107.47,58.77,6.23,1.37,0.21,WARNING
2026-09-05 09:39:19.659585,SPLICE_005,118.78,77.74,18.2,1.06,0.7,CRITICAL
2026-09-05 09:39:21.659585,SPLICE_004,100.42,29.77,1.34,1.43,0.06,NORMAL
2026-09-05 09:39:23.659585,SPLICE_005,99.95,25.03,3.5,1.45,0.16,NORMAL
2026-09-05 09:39:25.659585,SPLICE_005,99.01,30.23,1.44,1.51,0.12,NORMAL
2026-09-05 09:39:27.659585,SPLICE_003,98.0,33.06,1.42,1.55,0.12,NORMAL
2026-09-05 09:39:29.659585,SPLICE_002,99.5,32.92,2.74,1.53,0.19,NORMAL
2026-09-05 09:39:31.659585,SPLICE_004,113.49,80.7,16.32,1.5,0.63,CRITICAL
2026-09-05 09:39:33.659585,SPLICE_005,100.35,20.87,2.46,1.54,0.12,NORMAL
2026-09-05 09:39:35.659585,SPLICE_001,96.19,29.81,1.77,1.45,0.01,NORMAL
2026-09-05 09:39:37.659585,SPLICE_003,105.01,43.75,5.91,1.39,0.44,WARNING
2026-09-05 09:39:39.659585,SPLICE_002,98.4,30.47,1.31,1.56,0.15,NORMAL
2026-09-05 09:39:41.659585,SPLICE_001,98.61,29.2,3.78,1.49,0.08,NORMAL
2026-09-05 09:39:43.659585,SPLICE_001,101.39,26.2,2.12,1.38,0.07,NORMAL
2026-09-05 09:39:45.659585,SPLICE_003,101.72,25.84,1.16,1.41,0.08,NORMAL
2026-09-05 09:39:47.659585,SPLICE_005,100.9,31.15,1.65,1.6,0.16,NORMAL
2026-09-05 09:39:49.659585,SPLICE_002,104.38,56.38,9.57,1.38,0.33,WARNING
2026-09-05 09:39:51.659585,SPLICE_004,101.55,28.91,2.47,1.55,0.05,NORMAL
2026-09-05 09:39:53.659585,SPLICE_004,99.36,26.96,1.28,1.5,0.03,NORMAL
2026-09-05 09:39:55.659585,SPLICE_005,100.93,24.37,2.94,1.61,0.05,NORMAL
2026-09-05 09:39:57.659585,SPLICE_005,111.12,82.52,16.24,1.17,0.99,CRITICAL
2026-09-05 09:39:59.659585,SPLICE_005,101.32,31.17,1.7,1.5,0.2,NORMAL
2026-09-05 09:40:01.659585,SPLICE_001,100.59,26.77,1.37,1.43,0.13,NORMAL
2026-09-05 09:40:03.659585,SPLICE_004,96.84,27.99,0.78,1.44,0.19,NORMAL
2026-09-05 09:40:05.659585,SPLICE_005,99.61,37.05,2.55,1.47,0.03,NORMAL
2026-09-05 09:40:07.659585,SPLICE_004,98.87,23.92,1.98,1.45,0.06,NORMAL
2026-09-05 09:40:09.659585,SPLICE_003,96.93,40.92,1.03,1.49,0.03,NORMAL
2026-09-05 09:40:11.659585,SPLICE_003,99.16,28.56,2.14,1.47,0.14,NORMAL
2026-09-05 09:40:13.659585,SPLICE_001,110.44,46.63,7.63,1.42,0.23,WARNING
2026-09-05 09:40:15.659585,SPLICE_002,116.54,88.89,11.78,1.22,0.71,CRITICAL
2026-09-05 09:40:17.659585,SPLICE_005,107.6,40.77,6.53,1.39,0.49,WARNING
2026-09-05 09:40:19.659585,SPLICE_004,99.13,20.85,2.26,1.48,0.11,NORMAL
2026-09-05 09:40:21.659585,SPLICE_004,99.98,34.68,2.7,1.51,0.06,NORMAL
2026-09-05 09:40:23.659585,SPLICE_002,99.11,29.34,3.59,1.53,0.15,NORMAL
2026-09-05 09:40:25.659585,SPLICE_003,99.63,24.21,2.51,1.45,0.03,NORMAL
2026-09-05 09:40:27.659585,SPLICE_001,99.62,31.42,2.77,1.48,0.09,NORMAL
2026-09-05 09:40:29.659585,SPLICE_001,99.99,27.78,0.47,1.53,0.11,NORMAL
2026-09-05 09:40:31.659585,SPLICE_005,108.57,73.33,15.37,1.16,0.81,CRITICAL
2026-09-05 09:40:33.659585,SPLICE_003,101.78,29.56,2.0,1.47,0.06,NORMAL
2026-09-05 09:40:35.659585,SPLICE_001,101.13,26.4,2.64,1.45,0.07,NORMAL
2026-09-05 09:40:37.659585,SPLICE_004,101.5,30.1,2.0,1.47,0.17,NORMAL
2026-09-05 09:40:39.659585,SPLICE_002,101.22,60.03,10.26,1.31,0.56,WARNING
2026-09-05 09:40:41.659585,SPLICE_002,97.76,26.33,1.14,1.46,0.04,NORMAL
2026-09-05 09:40:43.659585,SPLICE_005,104.93,51.57,8.52,1.47,0.24,WARNING
2026-09-05 09:40:45.659585,SPLICE_005,99.37,35.79,2.51,1.42,0.16,NORMAL
2026-09-05 09:40:47.659585,SPLICE_002,100.67,31.19,1.74,1.5,0.18,NORMAL
2026-09-05 09:40:49.659585,SPLICE_001,100.02,29.96,0.88,1.43,0.01,NORMAL
2026-09-05 09:40:51.659585,SPLICE_005,101.47,28.36,1.93,1.48,0.01,NORMAL
2026-09-05 09:40:53.659585,SPLICE_002,97.79,27.83,2.53,1.48,0.09,NORMAL
2026-09-05 09:40:55.659585,SPLICE_002,107.87,42.37,6.14,1.34,0.42,WARNING
2026-09-05 09:40:57.659585,SPLICE_005,101.52,24.44,3.56,1.5,0.19,NORMAL
2026-09-05 09:40:59.659585,SPLICE_004,99.33,26.12,1.13,1.48,0.16,NORMAL
2026-09-05 09:41:01.659585,SPLICE_001,99.81,38.06,1.3,1.5,0.11,NORMAL
2026-09-05 09:41:03.659585,SPLICE_003,100.7,36.92,2.86,1.44,0.07,NORMAL
2026-09-05 09:41:05.659585,SPLICE_003,103.53,78.76,9.93,1.32,0.55,WARNING
2026-09-05 09:41:07.659585,SPLICE_001,103.81,30.55,1.89,1.56,0.17,NORMAL
2026-09-05 09:41:09.659585,SPLICE_004,99.27,28.27,2.86,1.52,0.18,NORMAL
2026-09-05 09:41:11.659585,SPLICE_004,100.77,40.93,3.14,1.46,0.11,NORMAL
2026-09-05 09:41:13.659585,SPLICE_001,107.36,100.57,15.3,1.27,0.98,CRITICAL
2026-09-05 09:41:15.659585,SPLICE_004,106.06,53.94,8.95,1.49,0.56,WARNING
2026-09-05 09:41:17.659585,SPLICE_005,99.03,29.86,1.28,1.5,0.1,NORMAL
2026-09-05 09:41:19.659585,SPLICE_002,99.05,29.38,0.94,1.42,0.2,NORMAL
2026-09-05 09:41:21.659585,SPLICE_004,100.44,22.83,3.93,1.49,0.02,NORMAL
